round,row_no,store_id,store_name,store_address,mode_code,mode,is_online,source_endpoint
494,12,14890036,행복복권방,경남 창원시 의창구 팔용동 106-10,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
495,1,11190218,ANY25,서울 종로구 원남동 282 1층,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
495,2,12690006,프로토베팅샵,부산 중구 남포동6가 70-1,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
495,3,12710067,로또복권,대구 수성구 범어동 774-84,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
495,4,13010021,인생역전로또방,대전 유성구 송강동 16-2번지 103호,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
495,5,13010021,인생역전로또방,대전 유성구 송강동 16-2번지 103호,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
495,6,13000150,형제상회,대전 서구 용문동 256-3번지,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
496,1,11190121,제이복권방,서울 종로구 종로5가 58번지평창빌딩1층103호,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
496,2,11100740,청솔마트,서울 동대문구 용두동 727-4,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
496,3,11190042,천하명당관악점,서울 관악구 봉천동 698-32,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
496,4,14210089,그린로또,강원 양양군 양양읍 80,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
497,1,12610136,농심로또,부산 부산진구 부전동 417-7,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
497,2,12790015,왕대박복권,대구 달성군 다사읍 죽곡리 129-1,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
497,3,12710129,일등복권편의점,대구 달서구 본리동 2-16,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
497,4,14110332,파란만장복권방,경기 화성시 진안동 878-4번지 101호,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
497,5,14100330,현대화체인점,경기 수원시 장안구 정자2동 46-2,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
497,6,14290036,속초복권샵,강원 속초시 청학동 486-42,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
498,1,21100430,훼미리마트(소피텔점),서울 중구 묵정동 18-9,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
498,2,11100100,복권명당,서울 관악구 봉천동 927-201층,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
498,3,12600128,뉴빅마트,부산 기장군 정관면 방곡리 256-11,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
498,4,14110126,황금복권마트,경기 이천시 송정동 193트윈스빌딩나동3호,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
499,1,11100988,오케이상사,서울 서초구 반포동 19-3 센트럴시티내 100호매점,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
499,2,11190006,행운의집,서울 강동구 천호동 406-9,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
499,3,12810032,대부복권방,인천 중구 운서동 2794-2가나베스트텔101,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
500,1,11100835,종로3가1호선역2번출구가로판매점82호,서울 종로구 종로3가 23-1,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
500,2,12800108,훼미리마트송도프라자,인천 연수구 송도동 2-6송도프라자108호,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
500,3,12800087,장미유통,인천 계양구 작전동 707-12,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
500,4,14190062,서울복권방,경기 동두천시 생연2동 684-3,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
500,5,14310066,로또명당옥천점,충북 옥천군 옥천읍 매화리 236-16,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
500,6,14490004,복권명당,충남 공주시 신관동 585-12,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
500,7,14690006,학동복권나라,전남 여수시 학동 69-2번지,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
500,8,14610055,알리바이금당점,전남 순천시 연향동 1505-5,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
500,9,14610077,황금당,전남 강진군 강진읍 평동리 167-19,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
501,1,23020002,GS25(대전테크노점),대전 유성구 관평동 833,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
501,2,14200103,명동열쇠,강원 춘천시 중앙로2가 11,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
501,3,14310017,로또복권방분평점,충북 청주시 흥덕구 분평동 1258,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
501,4,14890051,만복상회,경남 창원시 마산회원구 합성동 266-17,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
502,1,11101383,몽곡사,서울 영등포구 영등포동2가 94-23조광B/D105호,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
502,2,11110736,로또복권,서울 양천구 신월3동 205-44훼미리마트,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
502,3,11100199,복권천국방,서울 마포구 서교동 480-1 1층,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
502,4,13000174,복권명당,대전 서구 만년동 112번지,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
502,5,14210073,로또판매소,강원 철원군 동송읍 이평리 사서함 852-1번지,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
502,6,14710032,문덕대박로또,경북 포항시 남구 오천읍 문덕리 문덕리 176-7,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
503,1,11190241,원스탑,서울 송파구 잠실동 183-1,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
503,2,11100138,노다지복권방],서울 노원구 상계동 339-2 1층 103호,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
503,3,12610106,노다지복권방,부산 사상구 괘법동 533서부시외버스터미널1층,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
503,4,12610088,안락점로또판매,부산 동래구 안락동 471-6,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
503,5,12700103,복권명당,대구 동구 신천동 484-13,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
503,6,12800213,행운 마트,인천 남동구 만수2동 71-10,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
503,7,13090015,노다지복권방,대전 동구 가오동 236-22,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
504,1,11190101,복드림,서울 영등포구 양평동4가 100,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
504,2,11110497,로또판매점,서울 성북구 하월곡동 70-150,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
504,3,11101238,군자로또점,서울 광진구 군자동 477-18,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
504,4,12610044,엔타임편의점(대승복권),부산 해운대구 좌동 1479-3 세종월드프라자 137,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
504,5,12610224,대박유통,부산 중구 남포동5가 41-1 바이더웨이 내,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
504,6,14190017,복권마트,경기 부천시 소사구 소사본동 75-6 1층,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
504,7,14100534,마두역상행선가판대,경기 고양시 일산동구 장항동 1360마두역상행선가판대,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
504,8,14700097,NG24시편의점,경북 구미시 인의동 827-19 1층,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
504,9,14800079,수성그린마트,경남 창원시 진해구 경화동 906-16,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
505,1,11100793,구청앞로또명당,서울 강북구 수유3동 191-58,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
505,2,12800203,버스매표소 복권판매소,인천 중구 인현동 1번지,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
505,3,12800234,하늘과바다,인천 부평구 부개동 67-9,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
505,4,14110122,광성슈퍼,경기 이천시 단월동 509-4,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
505,5,14500119,팡팡복권방,전북 익산시 갈산동 168번지,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
505,6,14710077,로또복권판매,경북 상주시 서성동 28-3,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
506,1,11100964,가판점(신문),서울 영등포구 당산동6가 331-1,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
506,2,14100341,매향슈퍼,경기 수원시 팔달구 남수동 16-19,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
506,3,14700062,부흥청과식품점,경북 경산시 하양읍 금락리 118우방3차상가,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
507,1,11190121,제이복권방,서울 종로구 종로5가 58번지평창빌딩1층103호,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
507,2,11100773,스파,서울 노원구 상계동 666-3 주공10단지종합상가111,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
507,3,11110052,행복만들기,서울 관악구 신림동 517-6,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
507,4,12600237,국세청앞센타,부산 동구 수정동 247-7,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
507,5,13000036,진플러스안경,대전 중구 부사동 153-20번지,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
507,6,14110132,SK@24시편의점,경기 파주시 야동동 589-10,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
507,7,14190016,행운슈퍼 복권사는날,경기 부천시 소사구 송내2동 578-5,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
507,8,14310037,해수로또,충북 청주시 상당구 금천동 261-50,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
507,9,14600015,로또나라,전남 광양시 중동 1296-11,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
508,1,11100558,묵동식품,서울 중랑구 묵동 238-11,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
508,2,12700216,승차권판매소(서구청1호점),대구 서구 평리동 1230-9,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
508,3,12890026,복권＠나라,인천 부평구 청천동 48-1761층,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
508,4,12900137,훼미리마트두암현대점,광주 북구 두암동 880-17,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
508,5,12990024,대박(토토),광주 북구 각화동 180-5,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
508,6,14110303,-,경기 의정부시 신곡동 519-19,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
508,7,14100149,노다지복권방,경기 용인시 처인구 마평동 735-1,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
508,8,14800084,J마트,경남 진주시 상대동 245-35,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
509,1,11101551,삼성게임프라자,서울 서대문구 북아현동 4-33,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
509,2,12610218,리치복권방,부산 수영구 망미동 804-35,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
509,3,12800051,찬스복권방,인천 부평구 부평동 645-461층,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
509,4,13000170,목동행운복권방,대전 중구 목동 5-15번지,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
509,5,14700009,모퉁이슈퍼,경북 안동시 광석동 187-25,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
510,1,11101215,신문가판대,서울 성북구 보문동1가 147-48보문시장앞,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
510,2,11100683,데이앤나잇,서울 성북구 종암동 132 종암우림카이저팰리스 1층 101-1호,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
510,3,12610201,에이스상사,부산 연제구 거제동 589-3,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
510,4,14110482,원당역복권방,경기 고양시 덕양구 성사동 410-17,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
510,5,14700119,로터리편의마트,경북 포항시 북구 덕산동 243-9,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
511,1,11101287,샛별복권방,서울 중구 신당동 349-831층,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
511,2,11110327,제이마트,서울 서초구 반포동 19-3번지센트럴씨티125호,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
511,3,12810144,대우로또복권방,인천 부평구 청천동 180-4대우프라자113,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
511,4,13190009,셀피아,울산 북구 명촌동 122B 4L,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
511,5,14910018,행운복권방,제주 제주시 외도1동 550-10,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
511,6,14900005,돌하르방복권,제주 서귀포시 서귀동 313-4,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
512,1,11100891,종합가판점,서울 동대문구 전농동 620-69 청량리역 4번출구 가판점,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
512,2,11110283,삼호복권,서울 도봉구 쌍문동 96-43,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
512,3,11101572,복사문구,서울 강동구 천호1동 45-2,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
512,4,12600181,미니슈퍼,부산 부산진구 가야동 50-43,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
512,5,23000030,GS25(대전전민),대전 유성구 전민동 464-1분산상가C동101 102,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
512,6,14110145,노다지복권방,경기 파주시 법원읍 법원3리 683-6,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
512,7,14110438,행운을드리는복권방,경기 안산시 상록구 본오동 823-12,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
512,8,14110640,현대로또,경기 성남시 중원구 상대원동 2354,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
512,9,14110211,새서울슈퍼,경기 남양주시 금곡동 159-66 4호,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
512,10,24100214,CU(군포덕산점),경기 군포시 당동 902 덕산상가1층,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
512,11,14390014,행운복권방,충북 청주시 흥덕구 복대동 15-1,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
512,12,14490015,잉크와복권방,충남 천안시 동남구 다가동 352-7,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
512,13,14710063,드림마트복권방,경북 구미시 비산동 359-7(드림마트내일부),M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
513,1,14110036,그린마트,경기 성남시 분당구 궁내동 192-2107호,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
513,2,14110561,마두5번출구가판로또,경기 고양시 일산동구 마두동 802-1마두역5번출구,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
513,3,14290054,희망복권방,강원 홍천군 홍천읍 진리 6반 83-2번지 1층,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
514,1,14100155,운수대통,경기 시흥시 신천동 888-1 101호,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
514,2,14110186,김포로또,경기 김포시 사우동 944한솔프라자101,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
514,3,14400061,매표소,충남 천안시 서북구 성정동 436-6번지주공6단지,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
515,1,14400078,청룡마트,충남 천안시 동남구 청수동 219-4현대APT상가B-102,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
516,1,11110737,정평복권,서울 양천구 신정동 323-16미니스톱목동3호점내,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
516,2,11100773,스파,서울 노원구 상계동 666-3 주공10단지종합상가111,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
516,3,11190046,한마음,서울 관악구 봉천동 32-2봉천중앙시장라열4호,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
516,4,12600032,노다지로또판매점,부산 영도구 남항동2가 248-7,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
516,5,12600054,부일카서비스,부산 동구 범일동 830-195,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
516,6,13100059,대박복권방,울산 울주군 범서읍 구영리386-2,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
516,7,14110334,올인(allin),경기 화성시 향남읍 장짐리 273-3,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
516,8,24120037,씨스페이스 중동점,경기 부천시 원미구 중동 1152상록쎈트럴 109호,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
516,9,14410055,로또복권두정점,충남 천안시 서북구 두정동 153-1대원빌딩104,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
516,10,14510111,복조리복권방,전북 장수군 장계면 장계리 352-8,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
516,11,14710088,에버빌마트,경북 안동시 정하동 240-2,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
517,1,11190036,잉크와복권,서울 강서구 화곡동 354-88,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
517,2,11110198,역삼역 로또,서울 강남구 역삼동 718 범진빌딩 1층,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
517,3,14410115,아띠로또판매점,충남 천안시 서북구 두정동 1063번지 레몬타워 110호,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
517,4,14490032,킹마트,충남 천안시 서북구 쌍용동 1060,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
517,5,14690027,도깨비방망이,전남 완도군 완도읍 군내리 1248-21,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
518,1,11110514,배임,서울 용산구 보광동 83-6,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
518,2,12810092,초이스마트 작전역점,인천 계양구 작전동 864-241층102,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
518,3,14210112,Lotto복권,강원 춘천시 퇴계동 667 7B3L(패밀리마트내),Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
518,4,14490015,잉크와복권방,충남 천안시 동남구 다가동 352-7,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
518,5,14790016,행운복권,경북 구미시 신평동 132-7,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
518,6,14700166,오태NG24시복권방,경북 구미시 오태동 54B1L,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
519,1,11110289,훼미리로또,서울 동작구 신대방동 395-68나산보라매타운102호,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
519,2,12600054,부일카서비스,부산 동구 범일동 830-195,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
519,3,12700215,복권판매소(서문큰장네거리),대구 서구 내당동 1035-33,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
519,4,14100744,황금대박복권슈퍼,경기 안산시 단원구 선부동 1028,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
519,5,14100568,가로토큰박스,경기 과천시 중앙동 60과천극장앞,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
519,6,14300008,월드복권마트,충북 제천시 장락동 1028장락주공2단지,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
519,7,14810183,로또복권판매,경남 하동군 하동읍 읍내리 333-14,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
520,1,21100178,GS25(서초금호),서울 서초구 서초동 1689-1,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
520,2,11100105,영광문구,서울 금천구 독산동 1006-19,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
520,3,14100712,프로피스,경기 구리시 교문동 764-14,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
520,4,14300056,그린24시신화점,충북 청주시 상당구 내덕2동 413-2번지,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
520,5,14610025,베스트원,전남 영광군 영광읍 남천리 315,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
520,6,14810168,명당편의점,경남 진주시 이현동 13-54,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
521,1,11100900,명동2가로또가판대,서울 중구 명동2가 97-2,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
521,2,11110398,5가로또레드탑,서울 종로구 종로5가 182-3왕관다방앞가판,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
521,3,11110341,로또복권,서울 성동구 마장동 771-7,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
521,4,11101577,행운복권방,서울 관악구 난곡동 637-9,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
521,5,12990025,풍향동복권나라,광주 북구 풍향동 581-15 1층,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
521,6,13000021,노다지복권방,대전 대덕구 법동 344-12대영상가,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
521,7,14290026,복권닷컴,강원 양양군 양양읍 16-24,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
521,8,14600045,DC백화점거북점,전남 여수시 학동 51-10,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
522,1,11100920,가판14호,서울 중구 남창동 61-4,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
522,2,11101165,가로판매점,서울 강동구 길동 458-5,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
522,3,13190001,영화유통(1등복권방),울산 남구 달동 758삼성아파트상가204-101,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
522,4,14300004,대박찬스,충북 청주시 흥덕구 가경동 1220번지,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
522,5,14410064,로또,충남 홍성군 홍성읍 오관리 311-5,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
522,6,14500034,팡팡복권마트.잡화슈퍼,전북 전주시 덕진구 금암동 460-11,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
523,1,11110538,로또,서울 중구 신당동 133-14,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
523,2,11110657,상호없음,서울 송파구 석촌동 210-9유천빌딩1층GN마트내,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
523,3,11100747,로또방,서울 성동구 하왕십리동 946-43호 훼미리마트내,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
523,4,12600054,부일카서비스,부산 동구 범일동 830-195,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
523,5,12700270,세진전자통신,대구 서구 평리동 1094-4,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
523,6,14190163,행운복권방,경기 포천시 소흘읍 송우리 127-6,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
