round,date,main_1,main_2,main_3,main_4,main_5,main_6,bonus,second_prize_games,sales_amount_krw,price_per_game_krw,sold_lines,main_birthday_count,bonus_birthday_indicator,second_prize_tickets_json,second_prize_birthday_counts_json,x2,z2,share2_index,source_file,source_file_sha256
61,20040131,14,15,19,30,38,43,8,11,73312994000,2000,36656497,4,1,"[[8,15,19,30,38,43],[8,14,19,30,38,43],[8,14,15,30,38,43],[8,14,15,19,38,43],[8,14,15,19,30,43],[8,14,15,19,30,38]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,0.40736598480754993,downloads/official-1-1237/raw/api-0118.json,f308893605e2e4ee836b686dcfe607c2b682cb7f3293d5dc0f6505cc4d259bd5
62,20040207,3,8,15,27,29,35,21,22,66740368000,2000,33370184,5,1,"[[8,15,21,27,29,35],[3,15,21,27,29,35],[3,8,21,27,29,35],[3,8,15,21,29,35],[3,8,15,21,27,35],[3,8,15,21,27,29]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,0.89496719586562667,downloads/official-1-1237/raw/api-0118.json,f308893605e2e4ee836b686dcfe607c2b682cb7f3293d5dc0f6505cc4d259bd5
63,20040214,3,20,23,36,38,40,5,26,67074050000,2000,33537025,3,1,"[[5,20,23,36,38,40],[3,5,23,36,38,40],[3,5,20,36,38,40],[3,5,20,23,38,40],[3,5,20,23,36,40],[3,5,20,23,36,38]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,1.052426683642929,downloads/official-1-1237/raw/api-0118.json,f308893605e2e4ee836b686dcfe607c2b682cb7f3293d5dc0f6505cc4d259bd5
64,20040221,14,15,18,21,26,36,39,11,65085154000,2000,32542577,5,0,"[[15,18,21,26,36,39],[14,18,21,26,36,39],[14,15,21,26,36,39],[14,15,18,26,36,39],[14,15,18,21,36,39],[14,15,18,21,26,39]]","[4,4,4,4,4,5]",4.166666666666667,0.033333333333333215,0.458863783283051,downloads/official-1-1237/raw/api-0118.json,f308893605e2e4ee836b686dcfe607c2b682cb7f3293d5dc0f6505cc4d259bd5
65,20040228,4,25,33,36,40,43,39,27,66685144000,2000,33342572,2,0,"[[25,33,36,39,40,43],[4,33,36,39,40,43],[4,25,36,39,40,43],[4,25,33,39,40,43],[4,25,33,36,39,43],[4,25,33,36,39,40]]","[1,1,2,2,2,2]",1.6666666666666667,-2.4666666666666668,1.0992784239920064,downloads/official-1-1237/raw/api-0118.json,f308893605e2e4ee836b686dcfe607c2b682cb7f3293d5dc0f6505cc4d259bd5
66,20040306,2,3,7,17,22,24,45,19,63378796000,2000,31689398,6,0,"[[3,7,17,22,24,45],[2,7,17,22,24,45],[2,3,17,22,24,45],[2,3,7,22,24,45],[2,3,7,17,24,45],[2,3,7,17,22,45]]","[5,5,5,5,5,5]",5,0.86666666666666625,0.81392174127132366,downloads/official-1-1237/raw/api-0118.json,f308893605e2e4ee836b686dcfe607c2b682cb7f3293d5dc0f6505cc4d259bd5
67,20040313,3,7,10,15,36,38,33,62,64314872000,2000,32157436,4,0,"[[7,10,15,33,36,38],[3,10,15,33,36,38],[3,7,15,33,36,38],[3,7,10,33,36,38],[3,7,10,15,33,38],[3,7,10,15,33,36]]","[3,3,3,3,4,4]",3.3333333333333335,-0.80000000000000027,2.6172988418604022,downloads/official-1-1237/raw/api-0118.json,f308893605e2e4ee836b686dcfe607c2b682cb7f3293d5dc0f6505cc4d259bd5
68,20040320,10,12,15,16,26,39,38,20,63813236000,2000,31906618,5,0,"[[12,15,16,26,38,39],[10,15,16,26,38,39],[10,12,16,26,38,39],[10,12,15,26,38,39],[10,12,15,16,38,39],[10,12,15,16,26,38]]","[4,4,4,4,4,5]",4.166666666666667,0.033333333333333215,0.85092691428467915,downloads/official-1-1237/raw/api-0117.json,7293aa73828acca49e15653ee0627d108b9f134bb63c7e53e65af6c5e8d72dd9
69,20040327,5,8,14,15,19,39,35,20,63711302000,2000,31855651,5,0,"[[8,14,15,19,35,39],[5,14,15,19,35,39],[5,8,15,19,35,39],[5,8,14,19,35,39],[5,8,14,15,35,39],[5,8,14,15,19,35]]","[4,4,4,4,4,5]",4.166666666666667,0.033333333333333215,0.85228834281239463,downloads/official-1-1237/raw/api-0117.json,7293aa73828acca49e15653ee0627d108b9f134bb63c7e53e65af6c5e8d72dd9
70,20040403,5,19,22,25,28,43,26,14,63232578000,2000,31616289,5,1,"[[19,22,25,26,28,43],[5,22,25,26,28,43],[5,19,25,26,28,43],[5,19,22,26,28,43],[5,19,22,25,26,43],[5,19,22,25,26,28]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,0.60111861958245638,downloads/official-1-1237/raw/api-0117.json,7293aa73828acca49e15653ee0627d108b9f134bb63c7e53e65af6c5e8d72dd9
71,20040410,5,9,12,16,29,41,21,28,62889986000,2000,31444993,5,1,"[[9,12,16,21,29,41],[5,12,16,21,29,41],[5,9,16,21,29,41],[5,9,12,21,29,41],[5,9,12,16,21,41],[5,9,12,16,21,29]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,1.2087864036096303,downloads/official-1-1237/raw/api-0117.json,7293aa73828acca49e15653ee0627d108b9f134bb63c7e53e65af6c5e8d72dd9
72,20040417,2,4,11,17,26,27,1,44,125651214000,2000,62825607,6,1,"[[1,4,11,17,26,27],[1,2,11,17,26,27],[1,2,4,17,26,27],[1,2,4,11,26,27],[1,2,4,11,17,27],[1,2,4,11,17,26]]","[6,6,6,6,6,6]",6,1.8666666666666663,0.95073398972492218,downloads/official-1-1237/raw/api-0117.json,7293aa73828acca49e15653ee0627d108b9f134bb63c7e53e65af6c5e8d72dd9
73,20040424,3,12,18,32,40,43,38,26,72635862000,2000,36317931,3,0,"[[12,18,32,38,40,43],[3,18,32,38,40,43],[3,12,32,38,40,43],[3,12,18,38,40,43],[3,12,18,32,38,43],[3,12,18,32,38,40]]","[2,2,2,3,3,3]",2.5,-1.6333333333333337,0.97184115471776189,downloads/official-1-1237/raw/api-0117.json,7293aa73828acca49e15653ee0627d108b9f134bb63c7e53e65af6c5e8d72dd9
74,20040501,6,15,17,18,35,40,23,40,68902158000,2000,34451079,4,1,"[[15,17,18,23,35,40],[6,17,18,23,35,40],[6,15,18,23,35,40],[6,15,17,23,35,40],[6,15,17,18,23,40],[6,15,17,18,23,35]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,1.5761596320393914,downloads/official-1-1237/raw/api-0117.json,7293aa73828acca49e15653ee0627d108b9f134bb63c7e53e65af6c5e8d72dd9
75,20040508,2,5,24,32,34,44,28,19,66138372000,2000,33069186,3,1,"[[5,24,28,32,34,44],[2,24,28,32,34,44],[2,5,28,32,34,44],[2,5,24,28,34,44],[2,5,24,28,32,44],[2,5,24,28,32,34]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,0.77996144205061468,downloads/official-1-1237/raw/api-0117.json,7293aa73828acca49e15653ee0627d108b9f134bb63c7e53e65af6c5e8d72dd9
76,20040515,1,3,15,22,25,37,43,17,65083924000,2000,32541962,5,0,"[[3,15,22,25,37,43],[1,15,22,25,37,43],[1,3,22,25,37,43],[1,3,15,25,37,43],[1,3,15,22,37,43],[1,3,15,22,25,43]]","[4,4,4,4,4,5]",4.166666666666667,0.033333333333333215,0.70916652167438465,downloads/official-1-1237/raw/api-0117.json,7293aa73828acca49e15653ee0627d108b9f134bb63c7e53e65af6c5e8d72dd9
77,20040522,2,18,29,32,43,44,37,19,64420666000,2000,32210333,3,0,"[[18,29,32,37,43,44],[2,29,32,37,43,44],[2,18,32,37,43,44],[2,18,29,37,43,44],[2,18,29,32,37,44],[2,18,29,32,37,43]]","[2,2,2,3,3,3]",2.5,-1.6333333333333337,0.80075825357036823,downloads/official-1-1237/raw/api-0117.json,7293aa73828acca49e15653ee0627d108b9f134bb63c7e53e65af6c5e8d72dd9
78,20040529,10,13,25,29,33,35,38,22,61257794000,2000,30628897,4,0,"[[13,25,29,33,35,38],[10,25,29,33,35,38],[10,13,29,33,35,38],[10,13,25,33,35,38],[10,13,25,29,35,38],[10,13,25,29,33,38]]","[3,3,3,3,4,4]",3.3333333333333335,-0.80000000000000027,0.97506678088995502,downloads/official-1-1237/raw/api-0116.json,2243957efef0fd9aecb5e56cc4082746b925013aefa42bd99ccc16759dfe4313
79,20040605,3,12,24,27,30,32,14,31,60390004000,2000,30195002,5,1,"[[12,14,24,27,30,32],[3,14,24,27,30,32],[3,12,14,27,30,32],[3,12,14,24,30,32],[3,12,14,24,27,32],[3,12,14,24,27,30]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,1.3937011827321621,downloads/official-1-1237/raw/api-0116.json,2243957efef0fd9aecb5e56cc4082746b925013aefa42bd99ccc16759dfe4313
80,20040612,17,18,24,25,26,30,1,16,60160440000,2000,30080220,6,1,"[[1,18,24,25,26,30],[1,17,24,25,26,30],[1,17,18,25,26,30],[1,17,18,24,26,30],[1,17,18,24,25,30],[1,17,18,24,25,26]]","[6,6,6,6,6,6]",6,1.8666666666666663,0.72207450610401125,downloads/official-1-1237/raw/api-0116.json,2243957efef0fd9aecb5e56cc4082746b925013aefa42bd99ccc16759dfe4313
81,20040619,5,7,11,13,20,33,6,20,60983308000,2000,30491654,5,1,"[[6,7,11,13,20,33],[5,6,11,13,20,33],[5,6,7,13,20,33],[5,6,7,11,20,33],[5,6,7,11,13,33],[5,6,7,11,13,20]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,0.89041414414580466,downloads/official-1-1237/raw/api-0116.json,2243957efef0fd9aecb5e56cc4082746b925013aefa42bd99ccc16759dfe4313
82,20040626,1,2,3,14,27,42,39,20,61302808000,2000,30651404,5,0,"[[2,3,14,27,39,42],[1,3,14,27,39,42],[1,2,14,27,39,42],[1,2,3,27,39,42],[1,2,3,14,39,42],[1,2,3,14,27,39]]","[4,4,4,4,4,5]",4.166666666666667,0.033333333333333215,0.88577345429266474,downloads/official-1-1237/raw/api-0116.json,2243957efef0fd9aecb5e56cc4082746b925013aefa42bd99ccc16759dfe4313
83,20040703,6,10,15,17,19,34,14,15,62512062000,2000,31256031,5,1,"[[10,14,15,17,19,34],[6,14,15,17,19,34],[6,10,14,17,19,34],[6,10,14,15,19,34],[6,10,14,15,17,34],[6,10,14,15,17,19]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,0.6514790697513706,downloads/official-1-1237/raw/api-0116.json,2243957efef0fd9aecb5e56cc4082746b925013aefa42bd99ccc16759dfe4313
84,20040710,16,23,27,34,42,45,11,17,62780760000,2000,31390380,3,1,"[[11,23,27,34,42,45],[11,16,27,34,42,45],[11,16,23,34,42,45],[11,16,23,27,42,45],[11,16,23,27,34,45],[11,16,23,27,34,42]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,0.7351828808698716,downloads/official-1-1237/raw/api-0116.json,2243957efef0fd9aecb5e56cc4082746b925013aefa42bd99ccc16759dfe4313
85,20040717,6,8,13,23,31,36,21,31,59451304000,2000,29725652,5,1,"[[8,13,21,23,31,36],[6,13,21,23,31,36],[6,8,21,23,31,36],[6,8,13,21,31,36],[6,8,13,21,23,36],[6,8,13,21,23,31]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,1.4157068783554352,downloads/official-1-1237/raw/api-0116.json,2243957efef0fd9aecb5e56cc4082746b925013aefa42bd99ccc16759dfe4313
86,20040724,2,12,37,39,41,45,33,16,59835968000,2000,29917984,2,0,"[[12,33,37,39,41,45],[2,33,37,39,41,45],[2,12,33,39,41,45],[2,12,33,37,41,45],[2,12,33,37,39,45],[2,12,33,37,39,41]]","[1,1,2,2,2,2]",1.6666666666666667,-2.4666666666666668,0.72599009345014687,downloads/official-1-1237/raw/api-0116.json,2243957efef0fd9aecb5e56cc4082746b925013aefa42bd99ccc16759dfe4313
87,20040731,4,12,16,23,34,43,26,33,83793642000,2000,41896821,4,1,"[[12,16,23,26,34,43],[4,16,23,26,34,43],[4,12,23,26,34,43],[4,12,16,26,34,43],[4,12,16,23,26,43],[4,12,16,23,26,34]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,1.0692417450956482,downloads/official-1-1237/raw/api-0116.json,2243957efef0fd9aecb5e56cc4082746b925013aefa42bd99ccc16759dfe4313
88,20040807,1,17,20,24,30,41,27,31,51910612000,1000,51910612,5,1,"[[17,20,24,27,30,41],[1,20,24,27,30,41],[1,17,24,27,30,41],[1,17,20,27,30,41],[1,17,20,24,27,41],[1,17,20,24,27,30]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,0.81067836379967939,downloads/official-1-1237/raw/api-0115.json,bd33285bab4f61349f4e7bcdcb0dfbdb892e4df3c4dbfc2338db88cdb75e8f6a
89,20040814,4,26,28,29,33,40,37,30,55102179000,1000,55102179,4,0,"[[26,28,29,33,37,40],[4,28,29,33,37,40],[4,26,29,33,37,40],[4,26,28,33,37,40],[4,26,28,29,37,40],[4,26,28,29,33,37]]","[3,3,3,3,4,4]",3.3333333333333335,-0.80000000000000027,0.73908692431201317,downloads/official-1-1237/raw/api-0115.json,bd33285bab4f61349f4e7bcdcb0dfbdb892e4df3c4dbfc2338db88cdb75e8f6a
90,20040821,17,20,29,35,38,44,10,34,55493544000,1000,55493544,3,1,"[[10,20,29,35,38,44],[10,17,29,35,38,44],[10,17,20,35,38,44],[10,17,20,29,38,44],[10,17,20,29,35,44],[10,17,20,29,35,38]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,0.83172449753794786,downloads/official-1-1237/raw/api-0115.json,bd33285bab4f61349f4e7bcdcb0dfbdb892e4df3c4dbfc2338db88cdb75e8f6a
91,20040828,1,21,24,26,29,42,27,32,59061052000,1000,59061052,5,1,"[[21,24,26,27,29,42],[1,24,26,27,29,42],[1,21,26,27,29,42],[1,21,24,27,29,42],[1,21,24,26,27,42],[1,21,24,26,27,29]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,0.73551551367557766,downloads/official-1-1237/raw/api-0115.json,bd33285bab4f61349f4e7bcdcb0dfbdb892e4df3c4dbfc2338db88cdb75e8f6a
92,20040904,3,14,24,33,35,36,17,50,58296001000,1000,58296001,3,1,"[[14,17,24,33,35,36],[3,17,24,33,35,36],[3,14,17,33,35,36],[3,14,17,24,35,36],[3,14,17,24,33,36],[3,14,17,24,33,35]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,1.1643251481349466,downloads/official-1-1237/raw/api-0115.json,bd33285bab4f61349f4e7bcdcb0dfbdb892e4df3c4dbfc2338db88cdb75e8f6a
93,20040911,6,22,24,36,38,44,19,26,57236313000,1000,57236313,3,1,"[[19,22,24,36,38,44],[6,19,24,36,38,44],[6,19,22,36,38,44],[6,19,22,24,38,44],[6,19,22,24,36,44],[6,19,22,24,36,38]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,0.61665851886720935,downloads/official-1-1237/raw/api-0115.json,bd33285bab4f61349f4e7bcdcb0dfbdb892e4df3c4dbfc2338db88cdb75e8f6a
94,20040918,5,32,34,40,41,45,6,38,57144729000,1000,57144729,1,1,"[[6,32,34,40,41,45],[5,6,34,40,41,45],[5,6,32,40,41,45],[5,6,32,34,41,45],[5,6,32,34,40,45],[5,6,32,34,40,41]]","[1,2,2,2,2,2]",1.8333333333333333,-2.3000000000000007,0.9027145793271677,downloads/official-1-1237/raw/api-0115.json,bd33285bab4f61349f4e7bcdcb0dfbdb892e4df3c4dbfc2338db88cdb75e8f6a
95,20040925,8,17,27,31,34,43,14,48,60077493000,1000,60077493,4,1,"[[14,17,27,31,34,43],[8,14,27,31,34,43],[8,14,17,31,34,43],[8,14,17,27,34,43],[8,14,17,27,31,43],[8,14,17,27,31,34]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,1.0846071756023508,downloads/official-1-1237/raw/api-0115.json,bd33285bab4f61349f4e7bcdcb0dfbdb892e4df3c4dbfc2338db88cdb75e8f6a
96,20041002,1,3,8,21,22,31,20,38,54217572000,1000,54217572,6,1,"[[3,8,20,21,22,31],[1,8,20,21,22,31],[1,3,20,21,22,31],[1,3,8,20,22,31],[1,3,8,20,21,31],[1,3,8,20,21,22]]","[6,6,6,6,6,6]",6,1.8666666666666663,0.95145131176290965,downloads/official-1-1237/raw/api-0115.json,bd33285bab4f61349f4e7bcdcb0dfbdb892e4df3c4dbfc2338db88cdb75e8f6a
97,20041009,6,7,14,15,20,36,3,46,57713200000,1000,57713200,5,1,"[[3,7,14,15,20,36],[3,6,14,15,20,36],[3,6,7,15,20,36],[3,6,7,14,20,36],[3,6,7,14,15,36],[3,6,7,14,15,20]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,1.0819961464621612,downloads/official-1-1237/raw/api-0115.json,bd33285bab4f61349f4e7bcdcb0dfbdb892e4df3c4dbfc2338db88cdb75e8f6a
98,20041016,6,9,16,23,24,32,43,45,56231084000,1000,56231084,5,0,"[[9,16,23,24,32,43],[6,16,23,24,32,43],[6,9,23,24,32,43],[6,9,16,24,32,43],[6,9,16,23,32,43],[6,9,16,23,24,43]]","[4,4,4,4,4,5]",4.166666666666667,0.033333333333333215,1.0863733304518903,downloads/official-1-1237/raw/api-0114.json,5fbcea0b168facf78123a48d620359ce4d6531eab07e7634de53ea9524c1ea99
99,20041023,1,3,10,27,29,37,11,40,56207491000,1000,56207491,5,1,"[[3,10,11,27,29,37],[1,10,11,27,29,37],[1,3,11,27,29,37],[1,3,10,11,29,37],[1,3,10,11,27,37],[1,3,10,11,27,29]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,0.96607051896338869,downloads/official-1-1237/raw/api-0114.json,5fbcea0b168facf78123a48d620359ce4d6531eab07e7634de53ea9524c1ea99
100,20041030,1,7,11,23,37,42,6,36,56561977000,1000,56561977,4,1,"[[6,7,11,23,37,42],[1,6,11,23,37,42],[1,6,7,23,37,42],[1,6,7,11,37,42],[1,6,7,11,23,42],[1,6,7,11,23,37]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,0.86401435367084145,downloads/official-1-1237/raw/api-0114.json,5fbcea0b168facf78123a48d620359ce4d6531eab07e7634de53ea9524c1ea99
101,20041106,1,3,17,32,35,45,8,38,57585065000,1000,57585065,3,1,"[[3,8,17,32,35,45],[1,8,17,32,35,45],[1,3,8,32,35,45],[1,3,8,17,35,45],[1,3,8,17,32,45],[1,3,8,17,32,35]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,0.8958117873097825,downloads/official-1-1237/raw/api-0114.json,5fbcea0b168facf78123a48d620359ce4d6531eab07e7634de53ea9524c1ea99
102,20041113,17,22,24,26,35,40,42,24,56937962000,1000,56937962,4,0,"[[22,24,26,35,40,42],[17,24,26,35,40,42],[17,22,26,35,40,42],[17,22,24,35,40,42],[17,22,24,26,40,42],[17,22,24,26,35,42]]","[3,3,3,3,4,4]",3.3333333333333335,-0.80000000000000027,0.57220593880757442,downloads/official-1-1237/raw/api-0114.json,5fbcea0b168facf78123a48d620359ce4d6531eab07e7634de53ea9524c1ea99
103,20041120,5,14,15,27,30,45,10,38,57420615000,1000,57420615,5,1,"[[10,14,15,27,30,45],[5,10,15,27,30,45],[5,10,14,27,30,45],[5,10,14,15,30,45],[5,10,14,15,27,45],[5,10,14,15,27,30]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,0.89837735106111283,downloads/official-1-1237/raw/api-0114.json,5fbcea0b168facf78123a48d620359ce4d6531eab07e7634de53ea9524c1ea99
104,20041127,17,32,33,34,42,44,35,23,56533705000,1000,56533705,1,0,"[[32,33,34,35,42,44],[17,33,34,35,42,44],[17,32,34,35,42,44],[17,32,33,35,42,44],[17,32,33,34,35,44],[17,32,33,34,35,42]]","[0,1,1,1,1,1]",0.83333333333333337,-3.3000000000000003,0.55228522524748735,downloads/official-1-1237/raw/api-0114.json,5fbcea0b168facf78123a48d620359ce4d6531eab07e7634de53ea9524c1ea99
105,20041204,8,10,20,34,41,45,28,26,57479716000,1000,57479716,3,1,"[[10,20,28,34,41,45],[8,20,28,34,41,45],[8,10,28,34,41,45],[8,10,20,28,41,45],[8,10,20,28,34,45],[8,10,20,28,34,41]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,0.61404722319783211,downloads/official-1-1237/raw/api-0114.json,5fbcea0b168facf78123a48d620359ce4d6531eab07e7634de53ea9524c1ea99
106,20041211,4,10,12,22,24,33,29,40,57384485000,1000,57384485,5,1,"[[10,12,22,24,29,33],[4,12,22,24,29,33],[4,10,22,24,29,33],[4,10,12,24,29,33],[4,10,12,22,29,33],[4,10,12,22,24,29]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,0.94625576930767963,downloads/official-1-1237/raw/api-0114.json,5fbcea0b168facf78123a48d620359ce4d6531eab07e7634de53ea9524c1ea99
107,20041218,1,4,5,6,9,31,17,35,57545202000,1000,57545202,6,1,"[[4,5,6,9,17,31],[1,5,6,9,17,31],[1,4,6,9,17,31],[1,4,5,9,17,31],[1,4,5,6,17,31],[1,4,5,6,9,17]]","[6,6,6,6,6,6]",6,1.8666666666666663,0.82566136443486637,downloads/official-1-1237/raw/api-0114.json,5fbcea0b168facf78123a48d620359ce4d6531eab07e7634de53ea9524c1ea99
108,20041225,7,18,22,23,29,44,12,41,58875228000,1000,58875228,5,1,"[[12,18,22,23,29,44],[7,12,22,23,29,44],[7,12,18,23,29,44],[7,12,18,22,29,44],[7,12,18,22,23,44],[7,12,18,22,23,29]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,0.94535362139064671,downloads/official-1-1237/raw/api-0113.json,ebb5ae00ad4ece25d39982060a3204c3c3aae14a499c7166492359745f3296c8
109,20050101,1,5,34,36,42,44,33,31,62584098000,1000,62584098,2,0,"[[5,33,34,36,42,44],[1,33,34,36,42,44],[1,5,33,36,42,44],[1,5,33,34,42,44],[1,5,33,34,36,44],[1,5,33,34,36,42]]","[1,1,2,2,2,2]",1.6666666666666667,-2.4666666666666668,0.67242017293274725,downloads/official-1-1237/raw/api-0113.json,ebb5ae00ad4ece25d39982060a3204c3c3aae14a499c7166492359745f3296c8
110,20050108,7,20,22,23,29,43,1,38,57625490000,1000,57625490,5,1,"[[1,20,22,23,29,43],[1,7,22,23,29,43],[1,7,20,23,29,43],[1,7,20,22,29,43],[1,7,20,22,23,43],[1,7,20,22,23,29]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,0.89518336416748912,downloads/official-1-1237/raw/api-0113.json,ebb5ae00ad4ece25d39982060a3204c3c3aae14a499c7166492359745f3296c8
111,20050115,7,18,31,33,36,40,27,51,57876999000,1000,57876999,3,1,"[[18,27,31,33,36,40],[7,27,31,33,36,40],[7,18,27,33,36,40],[7,18,27,31,36,40],[7,18,27,31,33,40],[7,18,27,31,33,36]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,1.1962093957221245,downloads/official-1-1237/raw/api-0113.json,ebb5ae00ad4ece25d39982060a3204c3c3aae14a499c7166492359745f3296c8
112,20050122,26,29,30,33,41,42,43,32,59292005000,1000,59292005,3,0,"[[29,30,33,41,42,43],[26,30,33,41,42,43],[26,29,33,41,42,43],[26,29,30,41,42,43],[26,29,30,33,42,43],[26,29,30,33,41,43]]","[2,2,2,3,3,3]",2.5,-1.6333333333333337,0.73265054875442315,downloads/official-1-1237/raw/api-0113.json,ebb5ae00ad4ece25d39982060a3204c3c3aae14a499c7166492359745f3296c8
113,20050129,4,9,28,33,36,45,26,43,59258248000,1000,59258248,3,1,"[[9,26,28,33,36,45],[4,26,28,33,36,45],[4,9,26,33,36,45],[4,9,26,28,36,45],[4,9,26,28,33,45],[4,9,26,28,33,36]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,0.98506000379896486,downloads/official-1-1237/raw/api-0113.json,ebb5ae00ad4ece25d39982060a3204c3c3aae14a499c7166492359745f3296c8
114,20050205,11,14,19,26,28,41,2,41,60079401000,1000,60079401,5,1,"[[2,14,19,26,28,41],[2,11,19,26,28,41],[2,11,14,26,28,41],[2,11,14,19,28,41],[2,11,14,19,26,41],[2,11,14,19,26,28]]","[5,5,5,5,5,6]",5.166666666666667,1.0333333333333332,0.9264058741198169,downloads/official-1-1237/raw/api-0113.json,ebb5ae00ad4ece25d39982060a3204c3c3aae14a499c7166492359745f3296c8
115,20050212,1,2,6,9,25,28,31,34,59130557000,1000,59130557,6,1,"[[2,6,9,25,28,31],[1,6,9,25,28,31],[1,2,9,25,28,31],[1,2,6,25,28,31],[1,2,6,9,28,31],[1,2,6,9,25,31]]","[6,6,6,6,6,6]",6,1.8666666666666663,0.78056663663763559,downloads/official-1-1237/raw/api-0113.json,ebb5ae00ad4ece25d39982060a3204c3c3aae14a499c7166492359745f3296c8
116,20050219,2,4,25,31,34,37,17,56,61606084000,1000,61606084,4,1,"[[4,17,25,31,34,37],[2,17,25,31,34,37],[2,4,17,31,34,37],[2,4,17,25,34,37],[2,4,17,25,31,37],[2,4,17,25,31,34]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,1.2339781246280805,downloads/official-1-1237/raw/api-0113.json,ebb5ae00ad4ece25d39982060a3204c3c3aae14a499c7166492359745f3296c8
117,20050226,5,10,22,34,36,44,35,50,59429610000,1000,59429610,3,0,"[[10,22,34,35,36,44],[5,22,34,35,36,44],[5,10,34,35,36,44],[5,10,22,35,36,44],[5,10,22,34,35,44],[5,10,22,34,35,36]]","[2,2,2,3,3,3]",2.5,-1.6333333333333337,1.14211585773489,downloads/official-1-1237/raw/api-0113.json,ebb5ae00ad4ece25d39982060a3204c3c3aae14a499c7166492359745f3296c8
118,20050305,3,4,10,17,19,22,38,41,57171934000,1000,57171934,6,0,"[[4,10,17,19,22,38],[3,10,17,19,22,38],[3,4,17,19,22,38],[3,4,10,19,22,38],[3,4,10,17,22,38],[3,4,10,17,19,38]]","[5,5,5,5,5,5]",5,0.86666666666666625,0.97351805520519907,downloads/official-1-1237/raw/api-0112.json,34d4dcc191b1a777069e58b4d76a87ca670eb0154a32ede1884f379de87aead1
119,20050312,3,11,13,14,17,21,38,49,57800632000,1000,57800632,6,0,"[[11,13,14,17,21,38],[3,13,14,17,21,38],[3,11,14,17,21,38],[3,11,13,17,21,38],[3,11,13,14,21,38],[3,11,13,14,17,38]]","[5,5,5,5,5,5]",5,0.86666666666666625,1.1508176934812755,downloads/official-1-1237/raw/api-0112.json,34d4dcc191b1a777069e58b4d76a87ca670eb0154a32ede1884f379de87aead1
120,20050319,4,6,10,11,32,37,30,31,57418983000,1000,57418983,4,1,"[[6,10,11,30,32,37],[4,10,11,30,32,37],[4,6,11,30,32,37],[4,6,10,30,32,37],[4,6,10,11,30,37],[4,6,10,11,30,32]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,0.73290761698095563,downloads/official-1-1237/raw/api-0112.json,34d4dcc191b1a777069e58b4d76a87ca670eb0154a32ede1884f379de87aead1
121,20050326,12,28,30,34,38,43,9,31,57134544000,1000,57134544,3,1,"[[9,28,30,34,38,43],[9,12,30,34,38,43],[9,12,28,34,38,43],[9,12,28,30,38,43],[9,12,28,30,34,43],[9,12,28,30,34,38]]","[3,3,3,4,4,4]",3.5,-0.63333333333333375,0.73655632921477421,downloads/official-1-1237/raw/api-0112.json,34d4dcc191b1a777069e58b4d76a87ca670eb0154a32ede1884f379de87aead1
122,20050402,1,11,16,17,36,40,8,38,56171704000,1000,56171704,4,1,"[[8,11,16,17,36,40],[1,8,16,17,36,40],[1,8,11,17,36,40],[1,8,11,16,36,40],[1,8,11,16,17,40],[1,8,11,16,17,36]]","[4,4,4,4,5,5]",4.333333333333333,0.19999999999999929,0.91835170248707432,downloads/official-1-1237/raw/api-0112.json,34d4dcc191b1a777069e58b4d76a87ca670eb0154a32ede1884f379de87aead1
