draw,draw_date,main1,main2,main3,main4,main5,main6,bonus,winner_count_1st,first_prize_total_krw,first_prize_per_game_krw,total_sales_krw,price_per_game,games_sold,lambda_uniform,birthday_range_count,source_url,source_type
714,2016-08-06,1,7,22,33,37,40,20,7,14595922131,2085131733,64099989000,1000,64099989,7.86979948582331,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=719,OFFICIAL_DHLOTTERY_AJAX_JSON
715,2016-08-13,2,7,27,33,41,44,10,6,15633062628,2605510438,65794607000,1000,65794607,8.07785418400847,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=719,OFFICIAL_DHLOTTERY_AJAX_JSON
716,2016-08-20,2,6,13,16,29,30,21,12,16305025884,1358752157,67040169000,1000,67040169,8.23077656886506,6,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=719,OFFICIAL_DHLOTTERY_AJAX_JSON
717,2016-08-27,2,11,19,25,28,32,44,6,16214602128,2702433688,68597839000,1000,68597839,8.42201764014016,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=719,OFFICIAL_DHLOTTERY_AJAX_JSON
718,2016-09-03,4,11,20,23,32,39,40,17,15744829888,926166464,69400763000,1000,69400763,8.52059567394224,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=719,OFFICIAL_DHLOTTERY_AJAX_JSON
719,2016-09-10,4,8,13,19,20,43,26,9,16916232006,1879581334,71378392000,1000,71378392,8.76339670917096,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=729,OFFICIAL_DHLOTTERY_AJAX_JSON
720,2016-09-17,1,12,29,34,36,37,41,14,17272785012,1233770358,69939090000,1000,69939090,8.58668812752761,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=729,OFFICIAL_DHLOTTERY_AJAX_JSON
721,2016-09-24,1,28,35,41,43,44,31,8,18190138880,2273767360,71627567000,1000,71627567,8.79398887178241,2,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=729,OFFICIAL_DHLOTTERY_AJAX_JSON
722,2016-10-01,12,14,21,30,39,43,45,4,17461690876,4365422719,69446489000,1000,69446489,8.5262096289039,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=729,OFFICIAL_DHLOTTERY_AJAX_JSON
723,2016-10-08,20,30,33,35,36,44,22,8,16914922880,2114365360,67750231000,1000,67750231,8.31795358168018,2,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=729,OFFICIAL_DHLOTTERY_AJAX_JSON
724,2016-10-15,2,8,33,35,37,41,14,12,17133477756,1427789813,69987274000,1000,69987274,8.59260386049949,2,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=729,OFFICIAL_DHLOTTERY_AJAX_JSON
725,2016-10-22,6,7,19,21,41,43,38,11,17371389750,1579217250,70208676000,1000,70208676,8.61978622625248,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=729,OFFICIAL_DHLOTTERY_AJAX_JSON
726,2016-10-29,1,11,21,23,34,44,24,14,16336216876,1166872634,68799295000,1000,68799295,8.44675115959858,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=729,OFFICIAL_DHLOTTERY_AJAX_JSON
727,2016-11-05,7,8,10,19,21,31,20,14,15611508388,1115107742,67559139000,1000,67559139,8.29449248992641,6,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=729,OFFICIAL_DHLOTTERY_AJAX_JSON
728,2016-11-12,3,6,10,30,34,37,36,5,16217322000,3243464400,68306112000,1000,68306112,8.38620120662095,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=729,OFFICIAL_DHLOTTERY_AJAX_JSON
729,2016-11-19,11,17,21,26,36,45,16,4,16793002876,4198250719,68784161000,1000,68784161,8.44489310084886,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=739,OFFICIAL_DHLOTTERY_AJAX_JSON
730,2016-11-26,4,10,14,15,18,22,39,8,16139056880,2017382110,66934105000,1000,66934105,8.21775468811771,6,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=739,OFFICIAL_DHLOTTERY_AJAX_JSON
731,2016-12-03,2,7,13,25,42,45,39,7,16383297378,2340471054,69239673000,1000,69239673,8.50081804185604,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=739,OFFICIAL_DHLOTTERY_AJAX_JSON
732,2016-12-10,2,4,5,17,27,32,43,7,15422894256,2203270608,68645948000,1000,68645948,8.42792416507675,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=739,OFFICIAL_DHLOTTERY_AJAX_JSON
733,2016-12-17,11,24,32,33,35,40,13,4,16066900500,4016725125,69321488000,1000,69321488,8.51086278063022,2,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=739,OFFICIAL_DHLOTTERY_AJAX_JSON
734,2016-12-24,6,16,37,38,41,45,18,9,17544559500,1949395500,71457582000,1000,71457582,8.77311916670964,2,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=739,OFFICIAL_DHLOTTERY_AJAX_JSON
735,2016-12-31,5,10,13,27,37,41,4,10,18472315880,1847231588,77488209000,1000,77488209,9.51352218399864,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=739,OFFICIAL_DHLOTTERY_AJAX_JSON
736,2017-01-07,2,11,17,18,21,27,6,5,16986811125,3397362225,73510203000,1000,73510203,9.02512725504785,6,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=739,OFFICIAL_DHLOTTERY_AJAX_JSON
737,2017-01-14,13,15,18,24,27,41,11,4,17132244000,4283061000,70775944000,1000,70775944,8.68943187649938,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=739,OFFICIAL_DHLOTTERY_AJAX_JSON
738,2017-01-21,23,27,28,38,42,43,36,11,17976102001,1634191091,71768122000,1000,71768122,8.81124534380348,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=739,OFFICIAL_DHLOTTERY_AJAX_JSON
739,2017-01-28,7,22,29,33,34,35,30,4,18976489128,4744122282,77999661000,1000,77999661,9.57631509160153,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=749,OFFICIAL_DHLOTTERY_AJAX_JSON
740,2017-02-04,4,8,9,16,17,19,31,18,16864736256,936929792,75186520000,1000,75186520,9.23093506984602,6,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=749,OFFICIAL_DHLOTTERY_AJAX_JSON
741,2017-02-11,5,21,27,34,44,45,16,6,18261575628,3043595938,74392585000,1000,74392585,9.13346064976808,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=749,OFFICIAL_DHLOTTERY_AJAX_JSON
742,2017-02-18,8,10,13,36,37,40,6,16,17789037008,1111814813,73857792000,1000,73857792,9.06780207880605,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=749,OFFICIAL_DHLOTTERY_AJAX_JSON
743,2017-02-25,15,19,21,34,41,44,10,7,18260487000,2608641000,73436852000,1000,73436852,9.01612167375072,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=749,OFFICIAL_DHLOTTERY_AJAX_JSON
744,2017-03-04,10,15,18,21,34,41,43,15,17331173625,1155411575,73507293000,1000,73507293,9.02476998327821,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=749,OFFICIAL_DHLOTTERY_AJAX_JSON
745,2017-03-11,1,2,3,9,12,23,10,20,14936459640,746822982,73575119000,1000,73575119,9.03309723930824,6,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=749,OFFICIAL_DHLOTTERY_AJAX_JSON
746,2017-03-18,3,12,33,36,42,45,25,9,18347613381,2038623709,74239579000,1000,74239579,9.11467552111341,2,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=749,OFFICIAL_DHLOTTERY_AJAX_JSON
747,2017-03-25,7,9,12,14,23,28,17,9,17128931256,1903214584,73337880000,1000,73337880,9.00397050482133,6,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=749,OFFICIAL_DHLOTTERY_AJAX_JSON
748,2017-04-01,3,10,13,22,31,32,29,9,17354218878,1928246542,72750277000,1000,72750277,8.93182824927011,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=749,OFFICIAL_DHLOTTERY_AJAX_JSON
749,2017-04-08,12,14,24,26,34,45,41,13,17551357135,1350104395,72252889000,1000,72252889,8.87076203244666,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=759,OFFICIAL_DHLOTTERY_AJAX_JSON
750,2017-04-15,1,2,15,19,24,36,12,7,17654730002,2522104286,72248100000,1000,72248100,8.87017406869931,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=759,OFFICIAL_DHLOTTERY_AJAX_JSON
751,2017-04-22,3,4,16,20,28,44,17,8,16783744880,2097968110,71534233000,1000,71534233,8.78252990155996,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=759,OFFICIAL_DHLOTTERY_AJAX_JSON
752,2017-04-29,4,16,20,33,40,43,7,9,16833229506,1870358834,71600822000,1000,71600822,8.79070528639445,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=759,OFFICIAL_DHLOTTERY_AJAX_JSON
753,2017-05-06,2,17,19,24,37,41,3,6,16266630378,2711105063,68915001000,1000,68915001,8.46095682536409,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=759,OFFICIAL_DHLOTTERY_AJAX_JSON
754,2017-05-13,2,8,17,24,29,31,32,5,17137710000,3427542000,70765850000,1000,70765850,8.68819259772181,6,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=759,OFFICIAL_DHLOTTERY_AJAX_JSON
755,2017-05-20,13,14,26,28,30,36,37,8,17715418128,2214427266,71300635000,1000,71300635,8.75385018649341,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=759,OFFICIAL_DHLOTTERY_AJAX_JSON
756,2017-05-27,10,14,16,18,27,28,4,5,17072173500,3414434700,70992946000,1000,70992946,8.71607403751476,6,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=759,OFFICIAL_DHLOTTERY_AJAX_JSON
757,2017-06-03,6,7,11,17,33,44,1,21,15536637018,739839858,71053002000,1000,71053002,8.72344734108773,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=759,OFFICIAL_DHLOTTERY_AJAX_JSON
758,2017-06-10,5,9,12,30,39,43,24,8,16631759632,2078969954,71764259000,1000,71764259,8.81077106859864,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=759,OFFICIAL_DHLOTTERY_AJAX_JSON
759,2017-06-17,9,33,36,40,42,43,32,6,18196023000,3032670500,72632208000,1000,72632208,8.91733246900575,1,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=769,OFFICIAL_DHLOTTERY_AJAX_JSON
760,2017-06-24,10,22,27,31,42,43,12,8,18026395128,2253299391,72200797000,1000,72200797,8.86436649944875,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=769,OFFICIAL_DHLOTTERY_AJAX_JSON
761,2017-07-01,4,7,11,24,42,45,30,7,16749113626,2392730518,71415903000,1000,71415903,8.76800207733276,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=769,OFFICIAL_DHLOTTERY_AJAX_JSON
762,2017-07-08,1,3,12,21,26,41,16,10,16314320630,1631432063,70558895000,1000,70558895,8.6627839451152,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=769,OFFICIAL_DHLOTTERY_AJAX_JSON
763,2017-07-15,3,8,16,32,34,43,10,8,17105040000,2138130000,70652100000,1000,70652100,8.67422707751692,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=769,OFFICIAL_DHLOTTERY_AJAX_JSON
764,2017-07-22,7,22,24,31,34,36,15,7,17219828255,2459975465,70318932000,1000,70318932,8.63332277478619,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=769,OFFICIAL_DHLOTTERY_AJAX_JSON
765,2017-07-29,1,3,8,12,42,43,33,15,16638213750,1109214250,70972360000,1000,70972360,8.71354661598564,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=769,OFFICIAL_DHLOTTERY_AJAX_JSON
766,2017-08-05,9,30,34,35,39,41,21,8,17389098376,2173637297,69500769000,1000,69500769,8.53287379098497,2,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=769,OFFICIAL_DHLOTTERY_AJAX_JSON
767,2017-08-12,5,15,20,31,34,42,22,15,17456530875,1163768725,71285599000,1000,71285599,8.75200415957648,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=769,OFFICIAL_DHLOTTERY_AJAX_JSON
768,2017-08-19,7,27,29,30,38,44,4,13,17726439380,1363572260,72306975000,1000,72306975,8.87740237640975,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=769,OFFICIAL_DHLOTTERY_AJAX_JSON
769,2017-08-26,5,7,11,16,41,45,4,9,17376840378,1930760042,72873431000,1000,72873431,8.9469483343278,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=779,OFFICIAL_DHLOTTERY_AJAX_JSON
770,2017-09-02,1,9,12,23,39,43,34,8,17304794632,2163099329,74166379000,1000,74166379,9.10568847866069,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=779,OFFICIAL_DHLOTTERY_AJAX_JSON
771,2017-09-09,6,10,17,18,21,29,30,4,17450579628,4362644907,73545939000,1000,73545939,9.02951469970755,6,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=779,OFFICIAL_DHLOTTERY_AJAX_JSON
772,2017-09-16,5,6,11,14,21,41,32,10,17696088380,1769608838,74375369000,1000,74375369,9.13134697595843,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=779,OFFICIAL_DHLOTTERY_AJAX_JSON
773,2017-09-23,8,12,19,21,31,35,44,11,17703433880,1609403080,74560597000,1000,74560597,9.15408812212556,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=779,OFFICIAL_DHLOTTERY_AJAX_JSON
774,2017-09-30,12,15,18,28,34,42,9,11,18806936632,1709721512,77347021000,1000,77347021,9.49618799615964,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=779,OFFICIAL_DHLOTTERY_AJAX_JSON
775,2017-10-07,11,12,29,33,38,42,17,5,17352188250,3470437650,70795452000,1000,70795452,8.69182694786779,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=779,OFFICIAL_DHLOTTERY_AJAX_JSON
776,2017-10-14,8,9,18,21,28,40,20,7,17903055751,2557579393,74826082000,1000,74826082,9.18668272548023,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=779,OFFICIAL_DHLOTTERY_AJAX_JSON
777,2017-10-21,6,12,17,21,34,37,18,21,17502828756,833468036,75534360000,1000,75534360,9.27364070982902,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=779,OFFICIAL_DHLOTTERY_AJAX_JSON
778,2017-10-28,6,21,35,36,37,41,11,3,18792208500,6264069500,75075606000,1000,75075606,9.21731773614927,2,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=779,OFFICIAL_DHLOTTERY_AJAX_JSON
779,2017-11-04,6,12,19,24,34,41,4,11,16804802256,1527709296,73773676000,1000,73773676,9.05747483750887,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=789,OFFICIAL_DHLOTTERY_AJAX_JSON
780,2017-11-11,15,17,19,21,27,45,16,11,18342721507,1667520137,74232084000,1000,74232084,9.11375533145244,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=789,OFFICIAL_DHLOTTERY_AJAX_JSON
781,2017-11-18,11,16,18,19,24,39,43,9,16946023878,1882891542,72483157000,1000,72483157,8.8990329107459,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=789,OFFICIAL_DHLOTTERY_AJAX_JSON
782,2017-11-25,6,18,31,34,38,45,20,9,17518388625,1946487625,72253973000,1000,72253973,8.8708951192502,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=789,OFFICIAL_DHLOTTERY_AJAX_JSON
783,2017-12-02,14,15,16,17,38,45,36,4,18415858500,4603964625,73525256000,1000,73525256,9.02697536911944,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=789,OFFICIAL_DHLOTTERY_AJAX_JSON
784,2017-12-09,3,10,23,24,31,39,22,9,17178102000,1908678000,74311382000,1000,74311382,9.12349104856195,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=789,OFFICIAL_DHLOTTERY_AJAX_JSON
785,2017-12-16,4,6,15,25,26,33,40,6,17319736128,2886622688,72974563000,1000,72974563,8.95936469467383,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=789,OFFICIAL_DHLOTTERY_AJAX_JSON
786,2017-12-23,12,15,16,20,24,30,38,4,18205461000,4551365250,75930156000,1000,75930156,9.32223409035661,6,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=789,OFFICIAL_DHLOTTERY_AJAX_JSON
787,2017-12-30,5,6,13,16,27,28,9,6,18552649878,3092108313,79593923000,1000,79593923,9.77204870191257,6,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=789,OFFICIAL_DHLOTTERY_AJAX_JSON
788,2018-01-06,2,10,11,19,35,39,29,13,18219177002,1401475154,78121882000,1000,78121882,9.5913206287001,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=789,OFFICIAL_DHLOTTERY_AJAX_JSON
789,2018-01-13,2,6,7,12,19,45,38,15,17114652375,1140976825,76136603000,1000,76136603,9.34758037387079,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=799,OFFICIAL_DHLOTTERY_AJAX_JSON
790,2018-01-20,3,8,19,27,30,41,12,16,18568260384,1160516274,78978881000,1000,78978881,9.69653765595342,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=799,OFFICIAL_DHLOTTERY_AJAX_JSON
791,2018-01-27,2,10,12,31,33,42,32,14,17543146502,1253081893,74205844000,1000,74205844,9.11053374683551,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=799,OFFICIAL_DHLOTTERY_AJAX_JSON
792,2018-02-03,2,7,19,25,29,36,16,7,18590157376,2655736768,76339003000,1000,76339003,9.37242979180018,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=799,OFFICIAL_DHLOTTERY_AJAX_JSON
793,2018-02-10,10,15,21,35,38,43,31,5,18750733875,3750146775,76177477000,1000,76177477,9.35259863033544,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=799,OFFICIAL_DHLOTTERY_AJAX_JSON
794,2018-02-17,6,7,18,19,30,38,13,7,18556582128,2650940304,79941579000,1000,79941579,9.81473175151564,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=799,OFFICIAL_DHLOTTERY_AJAX_JSON
795,2018-02-24,3,10,13,26,34,38,36,11,18864747000,1714977000,79661342000,1000,79661342,9.78032598900438,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=799,OFFICIAL_DHLOTTERY_AJAX_JSON
796,2018-03-03,1,21,26,36,40,41,5,7,19344432380,2763490340,77685943000,1000,77685943,9.53779873935858,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=799,OFFICIAL_DHLOTTERY_AJAX_JSON
797,2018-03-10,5,22,31,32,39,45,36,8,19176225000,2397028125,77339940000,1000,77339940,9.49531863485352,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=799,OFFICIAL_DHLOTTERY_AJAX_JSON
798,2018-03-17,2,10,14,22,32,36,41,7,18975543377,2710791911,77038759000,1000,77038759,9.4583414977913,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=799,OFFICIAL_DHLOTTERY_AJAX_JSON
799,2018-03-24,12,17,23,34,42,45,33,10,18264272250,1826427225,76708986000,1000,76708986,9.41785401212514,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=809,OFFICIAL_DHLOTTERY_AJAX_JSON
800,2018-03-31,1,4,10,12,28,45,26,11,17954708255,1632246205,76994062000,1000,76994062,9.45285387707396,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=809,OFFICIAL_DHLOTTERY_AJAX_JSON
801,2018-04-07,17,25,28,37,43,44,2,8,18054293256,2256786657,74034792000,1000,74034792,9.08953304211387,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=809,OFFICIAL_DHLOTTERY_AJAX_JSON
802,2018-04-14,10,11,12,18,24,42,27,16,17327167888,1082947993,75146781000,1000,75146781,9.2260561616489,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=809,OFFICIAL_DHLOTTERY_AJAX_JSON
803,2018-04-21,5,9,14,26,30,43,2,5,18319051125,3663810225,75670793000,1000,75670793,9.29039110823002,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=809,OFFICIAL_DHLOTTERY_AJAX_JSON
804,2018-04-28,1,10,13,26,32,36,9,11,17951961753,1631996523,74557028000,1000,74557028,9.15364994241909,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=809,OFFICIAL_DHLOTTERY_AJAX_JSON
805,2018-05-05,3,12,13,18,31,32,42,4,17064247876,4266061969,73065981000,1000,73065981,8.97058843028781,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=809,OFFICIAL_DHLOTTERY_AJAX_JSON
806,2018-05-12,14,20,23,31,37,38,27,7,18485326125,2640760875,74030583000,1000,74030583,9.08901628717284,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=809,OFFICIAL_DHLOTTERY_AJAX_JSON
807,2018-05-19,6,10,18,25,34,35,33,7,17063636254,2437662322,73831580000,1000,73831580,9.06458393185563,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=809,OFFICIAL_DHLOTTERY_AJAX_JSON
808,2018-05-26,15,21,31,32,41,43,24,6,18525723000,3087620500,74911438000,1000,74911438,9.19716220629437,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=809,OFFICIAL_DHLOTTERY_AJAX_JSON
809,2018-06-02,6,11,15,17,23,40,39,6,17528236500,2921372750,74214104000,1000,74214104,9.11154785845654,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=819,OFFICIAL_DHLOTTERY_AJAX_JSON
810,2018-06-09,5,10,13,21,39,43,11,8,17852784376,2231598047,74388355000,1000,74388355,9.13294131657717,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=819,OFFICIAL_DHLOTTERY_AJAX_JSON
811,2018-06-16,8,11,19,21,36,45,25,7,17669037379,2524148197,74570813000,1000,74570813,9.15534237930721,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=819,OFFICIAL_DHLOTTERY_AJAX_JSON
812,2018-06-23,1,3,12,14,16,43,10,6,17687728500,2947954750,74147816000,1000,74147816,9.10340942853705,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=819,OFFICIAL_DHLOTTERY_AJAX_JSON
813,2018-06-30,11,30,34,35,42,44,27,4,18367052628,4591763157,73394947000,1000,73394947,9.01097683749414,2,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=819,OFFICIAL_DHLOTTERY_AJAX_JSON
