round,date,main_1,main_2,main_3,main_4,main_5,main_6,bonus,k1,k2,k3,total_sales_krw,price_per_game_krw,sold_lines,source_file,source_file_sha256
137,20050716,7,9,20,25,36,39,15,9,40,1578,49978654000,1000,49978654,downloads/official-1-1237/raw/api-0111.json,39319e70380d4d0d817733e341dce0cdf00648b47f1892f97d32922ae7679d9e
138,20050723,10,11,27,28,37,39,19,5,32,1251,47688450000,1000,47688450,downloads/official-1-1237/raw/api-0110.json,3f8d5bbe10c16712315109a0aa8bd8d44194db01e4d5e9348ebeddcd8b82cdd1
139,20050730,9,11,15,20,28,43,13,7,28,1128,48371085000,1000,48371085,downloads/official-1-1237/raw/api-0110.json,3f8d5bbe10c16712315109a0aa8bd8d44194db01e4d5e9348ebeddcd8b82cdd1
140,20050806,3,13,17,18,19,28,8,5,34,1310,45983464000,1000,45983464,downloads/official-1-1237/raw/api-0110.json,3f8d5bbe10c16712315109a0aa8bd8d44194db01e4d5e9348ebeddcd8b82cdd1
141,20050813,8,12,29,31,42,43,2,6,29,1144,48016958000,1000,48016958,downloads/official-1-1237/raw/api-0110.json,3f8d5bbe10c16712315109a0aa8bd8d44194db01e4d5e9348ebeddcd8b82cdd1
142,20050820,12,16,30,34,40,44,19,11,28,1326,48012844000,1000,48012844,downloads/official-1-1237/raw/api-0110.json,3f8d5bbe10c16712315109a0aa8bd8d44194db01e4d5e9348ebeddcd8b82cdd1
143,20050827,26,27,28,42,43,45,8,3,35,1182,49415357000,1000,49415357,downloads/official-1-1237/raw/api-0110.json,3f8d5bbe10c16712315109a0aa8bd8d44194db01e4d5e9348ebeddcd8b82cdd1
144,20050903,4,15,17,26,36,37,43,8,38,1498,49202521000,1000,49202521,downloads/official-1-1237/raw/api-0110.json,3f8d5bbe10c16712315109a0aa8bd8d44194db01e4d5e9348ebeddcd8b82cdd1
145,20050910,2,3,13,20,27,44,9,3,38,1217,48913832000,1000,48913832,downloads/official-1-1237/raw/api-0110.json,3f8d5bbe10c16712315109a0aa8bd8d44194db01e4d5e9348ebeddcd8b82cdd1
146,20050917,2,19,27,35,41,42,25,2,34,1383,50677555000,1000,50677555,downloads/official-1-1237/raw/api-0110.json,3f8d5bbe10c16712315109a0aa8bd8d44194db01e4d5e9348ebeddcd8b82cdd1
147,20050924,4,6,13,21,40,42,36,7,35,1215,50345605000,1000,50345605,downloads/official-1-1237/raw/api-0110.json,3f8d5bbe10c16712315109a0aa8bd8d44194db01e4d5e9348ebeddcd8b82cdd1
148,20051001,21,25,33,34,35,36,17,5,35,1185,49523247000,1000,49523247,downloads/official-1-1237/raw/api-0109.json,459b38bf36367956b6135af91ee5c852f3b6f10a5fdd4a78860f9734677e00a5
149,20051008,2,11,21,34,41,42,27,7,43,1171,48406950000,1000,48406950,downloads/official-1-1237/raw/api-0109.json,459b38bf36367956b6135af91ee5c852f3b6f10a5fdd4a78860f9734677e00a5
150,20051015,2,18,25,28,37,39,16,4,46,1279,48763778000,1000,48763778,downloads/official-1-1237/raw/api-0109.json,459b38bf36367956b6135af91ee5c852f3b6f10a5fdd4a78860f9734677e00a5
151,20051022,1,2,10,13,18,19,15,4,45,1491,47357067000,1000,47357067,downloads/official-1-1237/raw/api-0109.json,459b38bf36367956b6135af91ee5c852f3b6f10a5fdd4a78860f9734677e00a5
152,20051029,1,5,13,26,29,34,43,5,30,1184,48180334000,1000,48180334,downloads/official-1-1237/raw/api-0109.json,459b38bf36367956b6135af91ee5c852f3b6f10a5fdd4a78860f9734677e00a5
153,20051105,3,8,11,12,13,36,33,4,52,1446,47777735000,1000,47777735,downloads/official-1-1237/raw/api-0109.json,459b38bf36367956b6135af91ee5c852f3b6f10a5fdd4a78860f9734677e00a5
154,20051112,6,19,21,35,40,45,20,4,32,1189,48022386000,1000,48022386,downloads/official-1-1237/raw/api-0109.json,459b38bf36367956b6135af91ee5c852f3b6f10a5fdd4a78860f9734677e00a5
155,20051119,16,19,20,32,33,41,4,9,37,1287,46140202000,1000,46140202,downloads/official-1-1237/raw/api-0109.json,459b38bf36367956b6135af91ee5c852f3b6f10a5fdd4a78860f9734677e00a5
156,20051126,5,18,28,30,42,45,2,8,30,1230,47344584000,1000,47344584,downloads/official-1-1237/raw/api-0109.json,459b38bf36367956b6135af91ee5c852f3b6f10a5fdd4a78860f9734677e00a5
157,20051203,19,26,30,33,35,39,37,2,28,1155,46853365000,1000,46853365,downloads/official-1-1237/raw/api-0109.json,459b38bf36367956b6135af91ee5c852f3b6f10a5fdd4a78860f9734677e00a5
158,20051210,4,9,13,18,21,34,7,10,45,1516,46368888000,1000,46368888,downloads/official-1-1237/raw/api-0108.json,e1e859b8fef39c5e8bbff5a9f67da140e5e77ed9ee194d9db7afd8f87f5eff40
159,20051217,1,18,30,41,42,43,32,6,24,1071,44311926000,1000,44311926,downloads/official-1-1237/raw/api-0108.json,e1e859b8fef39c5e8bbff5a9f67da140e5e77ed9ee194d9db7afd8f87f5eff40
160,20051224,3,7,8,34,39,41,1,2,32,1079,46833239000,1000,46833239,downloads/official-1-1237/raw/api-0108.json,e1e859b8fef39c5e8bbff5a9f67da140e5e77ed9ee194d9db7afd8f87f5eff40
161,20051231,22,34,36,40,42,45,44,7,63,1381,53096453000,1000,53096453,downloads/official-1-1237/raw/api-0108.json,e1e859b8fef39c5e8bbff5a9f67da140e5e77ed9ee194d9db7afd8f87f5eff40
162,20060107,1,5,21,25,38,41,24,5,33,1172,49050086000,1000,49050086,downloads/official-1-1237/raw/api-0108.json,e1e859b8fef39c5e8bbff5a9f67da140e5e77ed9ee194d9db7afd8f87f5eff40
163,20060114,7,11,26,28,29,44,16,7,47,1390,49018952000,1000,49018952,downloads/official-1-1237/raw/api-0108.json,e1e859b8fef39c5e8bbff5a9f67da140e5e77ed9ee194d9db7afd8f87f5eff40
164,20060121,6,9,10,11,39,41,27,3,39,1626,53052119000,1000,53052119,downloads/official-1-1237/raw/api-0108.json,e1e859b8fef39c5e8bbff5a9f67da140e5e77ed9ee194d9db7afd8f87f5eff40
165,20060128,5,13,18,19,22,42,31,2,40,1535,58088118000,1000,58088118,downloads/official-1-1237/raw/api-0108.json,e1e859b8fef39c5e8bbff5a9f67da140e5e77ed9ee194d9db7afd8f87f5eff40
166,20060204,9,12,27,36,39,45,14,11,28,1507,52157466000,1000,52157466,downloads/official-1-1237/raw/api-0108.json,e1e859b8fef39c5e8bbff5a9f67da140e5e77ed9ee194d9db7afd8f87f5eff40
167,20060211,24,27,28,30,36,39,4,5,36,1313,52744392000,1000,52744392,downloads/official-1-1237/raw/api-0108.json,e1e859b8fef39c5e8bbff5a9f67da140e5e77ed9ee194d9db7afd8f87f5eff40
168,20060218,3,10,31,40,42,43,30,5,54,1544,51496212000,1000,51496212,downloads/official-1-1237/raw/api-0107.json,d8d6005355e102cac58b487ab95c1b57b39713f2431febf0bbb4bc722b723041
169,20060225,16,27,35,37,43,45,19,5,31,1171,52076183000,1000,52076183,downloads/official-1-1237/raw/api-0107.json,d8d6005355e102cac58b487ab95c1b57b39713f2431febf0bbb4bc722b723041
170,20060304,2,11,13,15,31,42,10,6,27,1309,49718245000,1000,49718245,downloads/official-1-1237/raw/api-0107.json,d8d6005355e102cac58b487ab95c1b57b39713f2431febf0bbb4bc722b723041
171,20060311,4,16,25,29,34,35,1,6,19,1381,50357474000,1000,50357474,downloads/official-1-1237/raw/api-0107.json,d8d6005355e102cac58b487ab95c1b57b39713f2431febf0bbb4bc722b723041
172,20060318,4,19,21,24,26,41,35,11,19,1276,50758266000,1000,50758266,downloads/official-1-1237/raw/api-0107.json,d8d6005355e102cac58b487ab95c1b57b39713f2431febf0bbb4bc722b723041
173,20060325,3,9,24,30,33,34,18,8,63,1448,52286521000,1000,52286521,downloads/official-1-1237/raw/api-0107.json,d8d6005355e102cac58b487ab95c1b57b39713f2431febf0bbb4bc722b723041
174,20060401,13,14,18,22,35,39,16,7,26,1325,52340568000,1000,52340568,downloads/official-1-1237/raw/api-0107.json,d8d6005355e102cac58b487ab95c1b57b39713f2431febf0bbb4bc722b723041
175,20060408,19,26,28,31,33,36,17,5,48,1347,50895147000,1000,50895147,downloads/official-1-1237/raw/api-0107.json,d8d6005355e102cac58b487ab95c1b57b39713f2431febf0bbb4bc722b723041
176,20060415,4,17,30,32,33,34,15,5,40,1535,50488528000,1000,50488528,downloads/official-1-1237/raw/api-0107.json,d8d6005355e102cac58b487ab95c1b57b39713f2431febf0bbb4bc722b723041
177,20060422,1,10,13,16,37,43,6,7,30,1260,50480325000,1000,50480325,downloads/official-1-1237/raw/api-0107.json,d8d6005355e102cac58b487ab95c1b57b39713f2431febf0bbb4bc722b723041
178,20060429,1,5,11,12,18,23,9,5,44,1566,49582758000,1000,49582758,downloads/official-1-1237/raw/api-0106.json,067f44f6c12aed8258861176d45035b9daacc5b2b898aa0beedfd1ca83899de0
179,20060506,5,9,17,25,39,43,32,10,53,1540,47291694000,1000,47291694,downloads/official-1-1237/raw/api-0106.json,067f44f6c12aed8258861176d45035b9daacc5b2b898aa0beedfd1ca83899de0
180,20060513,2,15,20,21,29,34,22,2,35,1284,48895477000,1000,48895477,downloads/official-1-1237/raw/api-0106.json,067f44f6c12aed8258861176d45035b9daacc5b2b898aa0beedfd1ca83899de0
181,20060520,14,21,23,32,40,45,44,6,24,1233,49124446000,1000,49124446,downloads/official-1-1237/raw/api-0106.json,067f44f6c12aed8258861176d45035b9daacc5b2b898aa0beedfd1ca83899de0
182,20060527,13,15,27,29,34,40,35,3,44,1228,47222594000,1000,47222594,downloads/official-1-1237/raw/api-0106.json,067f44f6c12aed8258861176d45035b9daacc5b2b898aa0beedfd1ca83899de0
183,20060603,2,18,24,34,40,42,5,6,25,1294,45938460000,1000,45938460,downloads/official-1-1237/raw/api-0106.json,067f44f6c12aed8258861176d45035b9daacc5b2b898aa0beedfd1ca83899de0
184,20060610,1,2,6,16,20,33,41,6,31,1331,45503351000,1000,45503351,downloads/official-1-1237/raw/api-0106.json,067f44f6c12aed8258861176d45035b9daacc5b2b898aa0beedfd1ca83899de0
185,20060617,1,2,4,8,19,38,14,3,34,1228,45783088000,1000,45783088,downloads/official-1-1237/raw/api-0106.json,067f44f6c12aed8258861176d45035b9daacc5b2b898aa0beedfd1ca83899de0
186,20060624,4,10,14,19,21,45,9,9,46,1169,45484428000,1000,45484428,downloads/official-1-1237/raw/api-0106.json,067f44f6c12aed8258861176d45035b9daacc5b2b898aa0beedfd1ca83899de0
187,20060701,1,2,8,18,29,38,42,7,19,1253,45855961000,1000,45855961,downloads/official-1-1237/raw/api-0106.json,067f44f6c12aed8258861176d45035b9daacc5b2b898aa0beedfd1ca83899de0
188,20060708,19,24,27,30,31,34,36,3,33,1320,45176242000,1000,45176242,downloads/official-1-1237/raw/api-0105.json,ec45cf60556300e25c2698614a161d7cd7ea765a112ff33852a7980a5b2c8794
189,20060715,8,14,32,35,37,45,28,3,33,1085,43650551000,1000,43650551,downloads/official-1-1237/raw/api-0105.json,ec45cf60556300e25c2698614a161d7cd7ea765a112ff33852a7980a5b2c8794
190,20060722,8,14,18,30,31,44,15,6,33,1016,44864459000,1000,44864459,downloads/official-1-1237/raw/api-0105.json,ec45cf60556300e25c2698614a161d7cd7ea765a112ff33852a7980a5b2c8794
191,20060729,5,6,24,25,32,37,8,4,23,1145,44534869000,1000,44534869,downloads/official-1-1237/raw/api-0105.json,ec45cf60556300e25c2698614a161d7cd7ea765a112ff33852a7980a5b2c8794
192,20060805,4,8,11,18,37,45,33,4,38,1098,42035065000,1000,42035065,downloads/official-1-1237/raw/api-0105.json,ec45cf60556300e25c2698614a161d7cd7ea765a112ff33852a7980a5b2c8794
193,20060812,6,14,18,26,36,39,13,3,20,1135,43788477000,1000,43788477,downloads/official-1-1237/raw/api-0105.json,ec45cf60556300e25c2698614a161d7cd7ea765a112ff33852a7980a5b2c8794
194,20060819,15,20,23,26,39,44,28,4,21,1072,44511515000,1000,44511515,downloads/official-1-1237/raw/api-0105.json,ec45cf60556300e25c2698614a161d7cd7ea765a112ff33852a7980a5b2c8794
195,20060826,7,10,19,22,35,40,31,11,66,1691,44374725000,1000,44374725,downloads/official-1-1237/raw/api-0105.json,ec45cf60556300e25c2698614a161d7cd7ea765a112ff33852a7980a5b2c8794
196,20060902,35,36,37,41,44,45,30,15,27,1518,45773496000,1000,45773496,downloads/official-1-1237/raw/api-0105.json,ec45cf60556300e25c2698614a161d7cd7ea765a112ff33852a7980a5b2c8794
197,20060909,7,12,16,34,42,45,4,6,42,1229,45993306000,1000,45993306,downloads/official-1-1237/raw/api-0105.json,ec45cf60556300e25c2698614a161d7cd7ea765a112ff33852a7980a5b2c8794
198,20060916,12,19,20,25,41,45,2,6,25,1050,45614021000,1000,45614021,downloads/official-1-1237/raw/api-0104.json,898dca433ce69388bd60f51de76c2d03715ff1d1f3f0df1fae292eaeba04634e
199,20060923,14,21,22,25,30,36,43,2,23,1049,45021068000,1000,45021068,downloads/official-1-1237/raw/api-0104.json,898dca433ce69388bd60f51de76c2d03715ff1d1f3f0df1fae292eaeba04634e
200,20060930,5,6,13,14,17,20,7,8,58,1387,46640423000,1000,46640423,downloads/official-1-1237/raw/api-0104.json,898dca433ce69388bd60f51de76c2d03715ff1d1f3f0df1fae292eaeba04634e
201,20061007,3,11,24,38,39,44,26,1,37,1347,42254768000,1000,42254768,downloads/official-1-1237/raw/api-0104.json,898dca433ce69388bd60f51de76c2d03715ff1d1f3f0df1fae292eaeba04634e
202,20061014,12,14,27,33,39,44,17,6,40,1232,48304034000,1000,48304034,downloads/official-1-1237/raw/api-0104.json,898dca433ce69388bd60f51de76c2d03715ff1d1f3f0df1fae292eaeba04634e
203,20061021,1,3,11,24,30,32,7,5,43,1328,47033359000,1000,47033359,downloads/official-1-1237/raw/api-0104.json,898dca433ce69388bd60f51de76c2d03715ff1d1f3f0df1fae292eaeba04634e
204,20061028,3,12,14,35,40,45,5,8,23,1180,46077750000,1000,46077750,downloads/official-1-1237/raw/api-0104.json,898dca433ce69388bd60f51de76c2d03715ff1d1f3f0df1fae292eaeba04634e
205,20061104,1,3,21,29,35,37,30,6,21,1098,46330516000,1000,46330516,downloads/official-1-1237/raw/api-0104.json,898dca433ce69388bd60f51de76c2d03715ff1d1f3f0df1fae292eaeba04634e
206,20061111,1,2,3,15,20,25,43,5,36,1549,44326979000,1000,44326979,downloads/official-1-1237/raw/api-0104.json,898dca433ce69388bd60f51de76c2d03715ff1d1f3f0df1fae292eaeba04634e
207,20061118,3,11,14,31,32,37,38,5,37,1203,45282336000,1000,45282336,downloads/official-1-1237/raw/api-0104.json,898dca433ce69388bd60f51de76c2d03715ff1d1f3f0df1fae292eaeba04634e
208,20061125,14,25,31,34,40,44,24,6,34,1224,45516378000,1000,45516378,downloads/official-1-1237/raw/api-0103.json,b53c416c78cad342a89490a2782db410c07cceb265b3e427addc6797db252c82
209,20061202,2,7,18,20,24,33,37,6,34,1358,43753377000,1000,43753377,downloads/official-1-1237/raw/api-0103.json,b53c416c78cad342a89490a2782db410c07cceb265b3e427addc6797db252c82
210,20061209,10,19,22,23,25,37,39,2,46,1298,44757963000,1000,44757963,downloads/official-1-1237/raw/api-0103.json,b53c416c78cad342a89490a2782db410c07cceb265b3e427addc6797db252c82
211,20061216,12,13,17,20,33,41,8,10,29,1308,45332675000,1000,45332675,downloads/official-1-1237/raw/api-0103.json,b53c416c78cad342a89490a2782db410c07cceb265b3e427addc6797db252c82
212,20061223,11,12,18,21,31,38,8,4,36,1228,46139120000,1000,46139120,downloads/official-1-1237/raw/api-0103.json,b53c416c78cad342a89490a2782db410c07cceb265b3e427addc6797db252c82
213,20061230,2,3,4,5,20,24,42,8,33,1977,48745094000,1000,48745094,downloads/official-1-1237/raw/api-0103.json,b53c416c78cad342a89490a2782db410c07cceb265b3e427addc6797db252c82
214,20070106,5,7,20,25,28,37,32,8,36,1433,49195740000,1000,49195740,downloads/official-1-1237/raw/api-0103.json,b53c416c78cad342a89490a2782db410c07cceb265b3e427addc6797db252c82
215,20070113,2,3,7,15,43,44,4,7,32,1248,47675761000,1000,47675761,downloads/official-1-1237/raw/api-0103.json,b53c416c78cad342a89490a2782db410c07cceb265b3e427addc6797db252c82
216,20070120,7,16,17,33,36,40,1,13,63,2612,48342018000,1000,48342018,downloads/official-1-1237/raw/api-0103.json,b53c416c78cad342a89490a2782db410c07cceb265b3e427addc6797db252c82
217,20070127,16,20,27,33,35,39,38,7,29,1206,48260644000,1000,48260644,downloads/official-1-1237/raw/api-0103.json,b53c416c78cad342a89490a2782db410c07cceb265b3e427addc6797db252c82
218,20070203,1,8,14,18,29,44,20,4,26,1203,47018314000,1000,47018314,downloads/official-1-1237/raw/api-0102.json,c282cece10f11d2db1f8b124ddaf9ad5d827456f0ecaafd8e458d24e4819a138
219,20070210,4,11,20,26,35,37,16,9,41,1292,46903745000,1000,46903745,downloads/official-1-1237/raw/api-0102.json,c282cece10f11d2db1f8b124ddaf9ad5d827456f0ecaafd8e458d24e4819a138
220,20070217,5,11,19,21,34,43,31,6,28,1317,50383399000,1000,50383399,downloads/official-1-1237/raw/api-0102.json,c282cece10f11d2db1f8b124ddaf9ad5d827456f0ecaafd8e458d24e4819a138
221,20070224,2,20,33,35,37,40,10,6,44,1608,47674135000,1000,47674135,downloads/official-1-1237/raw/api-0102.json,c282cece10f11d2db1f8b124ddaf9ad5d827456f0ecaafd8e458d24e4819a138
222,20070303,5,7,28,29,39,43,44,5,33,1105,47735197000,1000,47735197,downloads/official-1-1237/raw/api-0102.json,c282cece10f11d2db1f8b124ddaf9ad5d827456f0ecaafd8e458d24e4819a138
223,20070310,1,3,18,20,26,27,38,7,39,1416,46036874000,1000,46036874,downloads/official-1-1237/raw/api-0102.json,c282cece10f11d2db1f8b124ddaf9ad5d827456f0ecaafd8e458d24e4819a138
224,20070317,4,19,26,27,30,42,7,6,26,1158,46435109000,1000,46435109,downloads/official-1-1237/raw/api-0102.json,c282cece10f11d2db1f8b124ddaf9ad5d827456f0ecaafd8e458d24e4819a138
225,20070324,5,11,13,19,31,36,7,6,41,1287,46352016000,1000,46352016,downloads/official-1-1237/raw/api-0102.json,c282cece10f11d2db1f8b124ddaf9ad5d827456f0ecaafd8e458d24e4819a138
226,20070331,2,6,8,14,21,22,34,6,38,1305,45145643000,1000,45145643,downloads/official-1-1237/raw/api-0102.json,c282cece10f11d2db1f8b124ddaf9ad5d827456f0ecaafd8e458d24e4819a138
227,20070407,4,5,15,16,22,42,2,2,24,1103,44444776000,1000,44444776,downloads/official-1-1237/raw/api-0102.json,c282cece10f11d2db1f8b124ddaf9ad5d827456f0ecaafd8e458d24e4819a138
228,20070414,17,25,35,36,39,44,23,9,39,1338,44764100000,1000,44764100,downloads/official-1-1237/raw/api-0101.json,e7f4d37d86c840488b6a6a488ef34c944d797655b2abee0b2acbf275a1b5be58
229,20070421,4,5,9,11,23,38,35,7,27,1312,44762989000,1000,44762989,downloads/official-1-1237/raw/api-0101.json,e7f4d37d86c840488b6a6a488ef34c944d797655b2abee0b2acbf275a1b5be58
230,20070428,5,11,14,29,32,33,12,8,25,1037,44191351000,1000,44191351,downloads/official-1-1237/raw/api-0101.json,e7f4d37d86c840488b6a6a488ef34c944d797655b2abee0b2acbf275a1b5be58
231,20070505,5,10,19,31,44,45,27,9,19,1267,42355627000,1000,42355627,downloads/official-1-1237/raw/api-0101.json,e7f4d37d86c840488b6a6a488ef34c944d797655b2abee0b2acbf275a1b5be58
232,20070512,8,9,10,12,24,44,35,9,18,1268,43564632000,1000,43564632,downloads/official-1-1237/raw/api-0101.json,e7f4d37d86c840488b6a6a488ef34c944d797655b2abee0b2acbf275a1b5be58
233,20070519,4,6,13,17,28,40,39,10,26,1274,43516805000,1000,43516805,downloads/official-1-1237/raw/api-0101.json,e7f4d37d86c840488b6a6a488ef34c944d797655b2abee0b2acbf275a1b5be58
234,20070526,13,21,22,24,26,37,4,4,23,1049,42814085000,1000,42814085,downloads/official-1-1237/raw/api-0101.json,e7f4d37d86c840488b6a6a488ef34c944d797655b2abee0b2acbf275a1b5be58
235,20070602,21,22,26,27,31,37,8,3,29,1178,43347391000,1000,43347391,downloads/official-1-1237/raw/api-0101.json,e7f4d37d86c840488b6a6a488ef34c944d797655b2abee0b2acbf275a1b5be58
236,20070609,1,4,8,13,37,39,7,2,41,1046,42941871000,1000,42941871,downloads/official-1-1237/raw/api-0101.json,e7f4d37d86c840488b6a6a488ef34c944d797655b2abee0b2acbf275a1b5be58
237,20070616,1,11,17,21,24,44,33,7,39,1098,43358287000,1000,43358287,downloads/official-1-1237/raw/api-0101.json,e7f4d37d86c840488b6a6a488ef34c944d797655b2abee0b2acbf275a1b5be58
238,20070623,2,4,15,28,31,34,35,9,29,1066,42952477000,1000,42952477,downloads/official-1-1237/raw/api-0100.json,e76a3a5c3ef429bbba76f280b420e484af196031e4f4e6c4cd8da17f5894cff2
239,20070630,11,15,24,39,41,44,7,9,29,1083,43296565000,1000,43296565,downloads/official-1-1237/raw/api-0100.json,e76a3a5c3ef429bbba76f280b420e484af196031e4f4e6c4cd8da17f5894cff2
240,20070707,6,10,16,40,41,43,21,2,28,1084,43603443000,1000,43603443,downloads/official-1-1237/raw/api-0100.json,e76a3a5c3ef429bbba76f280b420e484af196031e4f4e6c4cd8da17f5894cff2
241,20070714,2,16,24,27,28,35,21,4,34,967,43246894000,1000,43246894,downloads/official-1-1237/raw/api-0100.json,e76a3a5c3ef429bbba76f280b420e484af196031e4f4e6c4cd8da17f5894cff2
242,20070721,4,19,20,21,32,34,43,8,36,1245,42679760000,1000,42679760,downloads/official-1-1237/raw/api-0100.json,e76a3a5c3ef429bbba76f280b420e484af196031e4f4e6c4cd8da17f5894cff2
243,20070728,2,12,17,19,28,42,34,4,29,1089,41304830000,1000,41304830,downloads/official-1-1237/raw/api-0100.json,e76a3a5c3ef429bbba76f280b420e484af196031e4f4e6c4cd8da17f5894cff2
244,20070804,13,16,25,36,37,38,19,1,25,1096,39411047000,1000,39411047,downloads/official-1-1237/raw/api-0100.json,e76a3a5c3ef429bbba76f280b420e484af196031e4f4e6c4cd8da17f5894cff2
245,20070811,9,11,27,31,32,38,22,7,35,1092,41854623000,1000,41854623,downloads/official-1-1237/raw/api-0100.json,e76a3a5c3ef429bbba76f280b420e484af196031e4f4e6c4cd8da17f5894cff2
246,20070818,13,18,21,23,26,39,15,5,26,1294,41453154000,1000,41453154,downloads/official-1-1237/raw/api-0100.json,e76a3a5c3ef429bbba76f280b420e484af196031e4f4e6c4cd8da17f5894cff2
247,20070825,12,15,28,36,39,40,13,6,29,1019,42231698000,1000,42231698,downloads/official-1-1237/raw/api-0100.json,e76a3a5c3ef429bbba76f280b420e484af196031e4f4e6c4cd8da17f5894cff2
248,20070901,3,8,17,23,38,45,13,8,23,1155,42348403000,1000,42348403,downloads/official-1-1237/raw/api-0099.json,fa29bd1a1fe5ad2113018cab22f34b9d1dd4f3a99eb4d413fdb68968f0e36975
249,20070908,3,8,27,31,41,44,11,6,29,1169,42539134000,1000,42539134,downloads/official-1-1237/raw/api-0099.json,fa29bd1a1fe5ad2113018cab22f34b9d1dd4f3a99eb4d413fdb68968f0e36975
250,20070915,19,23,30,37,43,45,38,5,17,1051,42122808000,1000,42122808,downloads/official-1-1237/raw/api-0099.json,fa29bd1a1fe5ad2113018cab22f34b9d1dd4f3a99eb4d413fdb68968f0e36975
251,20070922,6,7,19,25,28,38,45,8,40,1242,44493014000,1000,44493014,downloads/official-1-1237/raw/api-0099.json,fa29bd1a1fe5ad2113018cab22f34b9d1dd4f3a99eb4d413fdb68968f0e36975
252,20070929,14,23,26,31,39,45,28,7,24,1087,41207920000,1000,41207920,downloads/official-1-1237/raw/api-0099.json,fa29bd1a1fe5ad2113018cab22f34b9d1dd4f3a99eb4d413fdb68968f0e36975
253,20071006,8,19,25,31,34,36,33,4,20,1169,42309347000,1000,42309347,downloads/official-1-1237/raw/api-0099.json,fa29bd1a1fe5ad2113018cab22f34b9d1dd4f3a99eb4d413fdb68968f0e36975
254,20071013,1,5,19,20,24,30,27,1,33,1225,42259113000,1000,42259113,downloads/official-1-1237/raw/api-0099.json,fa29bd1a1fe5ad2113018cab22f34b9d1dd4f3a99eb4d413fdb68968f0e36975
